CODE_CORRESPONDANCE;Correspondance;Acte Externe;Acte RC;Libellé Acte;DMT;DMT;Domaine Court Séjour;Libellé DCS;Base de Remboursement;Spécialité;Libellé Spécialité;Mode de traitement;Libellé Mode de traitement;Nature d'assurance;Libellé Nature d'assurance;DEBUT_EFFET;FIN_EFFET;DATE_CREATION;DATE_MAJ;CODE_CAT_PROF_SANTE;CAT_PROF_SANTE;CODE_GARANTIE_ELEMENTAIRE;GARANTIE_ELEMENTAIRE;TYPE_SECTEUR_CONVENTIONNE;CATEGORIE_DENT;AUTEUR_CREATION;AUTEUR_MAJ
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;110;PÉDIATRIE NOUVEAUX-NÉS NOURRISSONS INDIFFÉRENCIEE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;111;PÉDIATRIE NOURRISSONS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;111;PÉDIATRIE NOURRISSONS;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;111;PÉDIATRIE NOURRISSONS;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;112;NÉONATALOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;112;NÉONATALOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;112;NÉONATALOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;113;MÉDECINE GÉRIATRIQUE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;113;MÉDECINE GÉRIATRIQUE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;113;MÉDECINE GÉRIATRIQUE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;114;SPÉCIALITÉS MÉDICALES INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;114;SPÉCIALITÉS MÉDICALES INDIFFÉRENCIÉES;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;114;SPÉCIALITÉS MÉDICALES INDIFFÉRENCIÉES;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;115;ALLERGOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;115;ALLERGOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;115;ALLERGOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;116;DERMATOLOGIE ET VÉNÉROLOGIE INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;116;DERMATOLOGIE ET VÉNÉROLOGIE INDIFFÉRENCIÉES;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;116;DERMATOLOGIE ET VÉNÉROLOGIE INDIFFÉRENCIÉES;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-26 00:00:00.000;2017-07-26 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;117;DERMATOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;117;DERMATOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;117;DERMATOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;118;VÉNÉROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;118;VÉNÉROLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;118;VÉNÉROLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;119;ENDOCRINO - DIABETO - NUTRITION ET MÉTABO. INDIFF.;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;119;ENDOCRINO - DIABETO - NUTRITION ET MÉTABO. INDIFF.;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;119;ENDOCRINO - DIABETO - NUTRITION ET MÉTABO. INDIFF.;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;120;ENDOCRINOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;120;ENDOCRINOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;120;ENDOCRINOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;121;DIABÉTOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;121;DIABÉTOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;121;DIABÉTOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;122;NUTRITION MÉTABOLISME;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;122;NUTRITION MÉTABOLISME;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;122;NUTRITION MÉTABOLISME;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;123;HÉMATOLOGIE ET MALADIE DU SANG;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;123;HÉMATOLOGIE ET MALADIE DU SANG;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;123;HÉMATOLOGIE ET MALADIE DU SANG;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;124;HÉPATO - GASTRO - ENTÉROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;124;HÉPATO - GASTRO - ENTÉROLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;124;HÉPATO - GASTRO - ENTÉROLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;125;MALADIES TROPICALES ET EXOTIQUES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;125;MALADIES TROPICALES ET EXOTIQUES;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;125;MALADIES TROPICALES ET EXOTIQUES;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;126;MÉDECINE CARCINOLOGIQUE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;126;MÉDECINE CARCINOLOGIQUE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;126;MÉDECINE CARCINOLOGIQUE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;127;MÉDECINE CARDIO-VASCULAIRE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;127;MÉDECINE CARDIO-VASCULAIRE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;127;MÉDECINE CARDIO-VASCULAIRE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;129;NEUROLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;129;NEUROLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;129;NEUROLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;130;PNEUMOLOGIE INDIFF.;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-03-15 00:00:00.000;2017-03-15 00:00:00.000;;;;;2;;44HEGRCE;44HEGRCE
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;130;PNEUMOLOGIE INDIFF.;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;130;PNEUMOLOGIE INDIFF.;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;131;PNEUMO. NON TUBERCULEUSE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;131;PNEUMO. NON TUBERCULEUSE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;131;PNEUMO. NON TUBERCULEUSE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;132;PHTISIOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;132;PHTISIOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;132;PHTISIOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;133;RHUMATOLOGIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;133;RHUMATOLOGIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;133;RHUMATOLOGIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-27 00:00:00.000;2017-07-27 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;134;RADIOTHÉRAPIE, MÉDECINE NUCLÉAIRE INDIFFÉRENCIÉES;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;134;RADIOTHÉRAPIE, MÉDECINE NUCLÉAIRE INDIFFÉRENCIÉES;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;134;RADIOTHÉRAPIE, MÉDECINE NUCLÉAIRE INDIFFÉRENCIÉES;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;135;RADIOTHÉRAPIE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;135;RADIOTHÉRAPIE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;135;RADIOTHÉRAPIE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;136;MÉDECINE NUCLÉAIRE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;136;MÉDECINE NUCLÉAIRE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;136;MÉDECINE NUCLÉAIRE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPCH;Chambre particulière chirurgie;137;CHIRURGIE GÉNÉRALE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;137;CHIRURGIE GÉNÉRALE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;137;CHIRURGIE GÉNÉRALE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-06-22 00:00:00.000;2017-06-22 00:00:00.000;;;;;2;;49BROCHE;49BROCHE
CORR02;Autres AS et TP;RP;9CPCH;Chambre particulière chirurgie;138;CHIRURGIE INFANTILE INDIFFÉRENCIÉE;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;138;CHIRURGIE INFANTILE INDIFFÉRENCIÉE;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;138;CHIRURGIE INFANTILE INDIFFÉRENCIÉE;;;;;;23;CHIRURGIE OU ANESTHESIE AMBULATOIRE;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9CPME;Chambre particulière médecine;139;CHIRURGIE ENFANTS ET ADOLESCENTS;;;;;;;;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
CORR02;Autres AS et TP;RP;9PIA;Chambre particulière ambulatoire;139;CHIRURGIE ENFANTS ET ADOLESCENTS;;;;;;4;HOSPITALISATION DE JOUR;;;1900-01-01 00:00:00.000;9999-12-31 00:00:00.000;2017-07-28 00:00:00.000;2017-07-28 00:00:00.000;;;;;2;;49NGUYML;49NGUYML
